name,cntry,Gndr,W4q50,C2weight,Eduyrs,Netusoft
CRON2W4e01,GB,Femenino,Algunas veces,0.91153157,11,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.86246735,21,Less often
CRON2W4e01,GB,Masculino,Nunca,0.9474721,14,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.3478724,18,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,1.0778908,13,A few times a month
CRON2W4e01,GB,Masculino,Rara vez,3.253836,18,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.8000759,15,A few times a week
CRON2W4e01,GB,Femenino,Nunca,0.41935313,13,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.7166689,13,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.7041238,16,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,1.4279352,18,Less often
CRON2W4e01,GB,Masculino,Algunas veces,5.884292,18,Less often
CRON2W4e01,GB,Masculino,Nunca,0.5084872,12,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.2839517,16,Less often
CRON2W4e01,GB,Femenino,Nunca,1.3007241,17,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.5820281,20,A few times a month
CRON2W4e01,GB,Masculino,Rara vez,0.7028906,20,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.5702064,18,Less often
CRON2W4e01,GB,Femenino,Nunca,0.33745763,18,A few times a month
CRON2W4e01,GB,Femenino,Rara vez,0.58094084,11,A few times a week
CRON2W4e01,GB,Masculino,Todo el tiempo,0.4679984,19,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.97237974,13,Most days
CRON2W4e01,GB,Femenino,Rara vez,0.7620863,11,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.0754944,14,A few times a month
CRON2W4e01,GB,Femenino,Algunas veces,0.7077992,16,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,0.5868455,10,A few times a month
CRON2W4e01,GB,Masculino,Algunas veces,0.86116993,12,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.6265274,13,Less often
CRON2W4e01,GB,Femenino,NA,0.30859032,14,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.36153954,20,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.0192965,15,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.7299174,17,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.823312,18,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.6146122,15,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,1.5775026,16,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.7478042,18,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.62706065,16,Less often
CRON2W4e01,GB,Femenino,Algunas veces,2.4858475,20,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,0.5035544,11,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.70759845,11,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.816986,14,Less often
CRON2W4e01,GB,Masculino,Rara vez,1.4119117,12,Less often
CRON2W4e01,GB,Femenino,Algunas veces,2.9405472,13,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.2383868,12,A few times a month
CRON2W4e01,GB,Masculino,Algunas veces,1.1418457,17,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.37337267,19,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.84433246,26,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.30919018,22,Less often
CRON2W4e01,GB,Masculino,Rara vez,1.8949594,18,Less often
CRON2W4e01,GB,Femenino,Rara vez,3.204098,13,Less often
CRON2W4e01,GB,Femenino,Algunas veces,2.968486,17,Less often
CRON2W4e01,GB,Masculino,Nunca,0.68706983,16,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.35145903,24,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.46874818,13,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.49418622,21,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.5345005,13,Less often
CRON2W4e01,GB,Masculino,NA,0.43728372,11,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,1.1305175,12,Less often
CRON2W4e01,GB,Masculino,Algunas veces,1.6529069,22,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.41350222,12,A few times a month
CRON2W4e01,GB,Femenino,Algunas veces,0.7101087,24,A few times a month
CRON2W4e01,GB,Masculino,Nunca,0.375148,20,A few times a week
CRON2W4e01,GB,Femenino,Algunas veces,0.7290015,14,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.3695208,12,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,1.0919024,10,A few times a month
CRON2W4e01,GB,Masculino,Algunas veces,0.5326251,10,Less often
CRON2W4e01,GB,Masculino,Nunca,0.7392165,18,Less often
CRON2W4e01,GB,Femenino,Nunca,0.43256968,12,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.27885967,15,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,2.2696695,20,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.7317137,17,Less often
CRON2W4e01,GB,Femenino,Rara vez,2.6122677,14,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.4264889,19,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.87840277,11,Most days
CRON2W4e01,GB,Femenino,Rara vez,2.2216797,18,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,1.1150908,11,A few times a month
CRON2W4e01,GB,Masculino,Algunas veces,0.5489445,12,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,0.80667,13,A few times a month
CRON2W4e01,GB,Femenino,Rara vez,0.6923976,17,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.65750104,17,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.79246163,11,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.768328,17,A few times a week
CRON2W4e01,GB,Femenino,Todo el tiempo,0.55438906,0,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.54933417,17,Less often
CRON2W4e01,GB,Femenino,Algunas veces,4.7834315,10,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.9270122,25,Less often
CRON2W4e01,GB,Masculino,Nunca,1.4461792,19,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,0.7593795,16,Less often
CRON2W4e01,GB,Masculino,Rara vez,2.754791,16,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.41724512,17,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.36156267,26,Less often
CRON2W4e01,GB,Masculino,Rara vez,2.2796693,14,Less often
CRON2W4e01,GB,Masculino,Algunas veces,1.3481069,12,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.31643468,16,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.99830365,12,Less often
CRON2W4e01,GB,Masculino,Algunas veces,1.16125,18,Less often
CRON2W4e01,GB,Femenino,NA,0.4809734,17,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.729935,19,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,0.678445,20,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.33488548,19,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.8452776,18,Less often
CRON2W4e01,GB,Masculino,Rara vez,1.9527696,20,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.7101218,11,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.8820204,10,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.330917,11,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,0.55810606,21,A few times a month
CRON2W4e01,GB,Masculino,Algunas veces,0.8986948,12,Less often
CRON2W4e01,GB,Masculino,Nunca,0.79936886,14,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.25574353,20,Less often
CRON2W4e01,GB,Masculino,Rara vez,2.1902037,21,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,0.804342,11,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.8194673,11,Less often
CRON2W4e01,GB,Femenino,Nunca,1.578616,16,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.9683364,16,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.46860823,18,A few times a month
CRON2W4e01,GB,Masculino,Algunas veces,2.0701747,11,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.41167143,16,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.3533654,17,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.6751993,9,Less often
CRON2W4e01,GB,Femenino,Rara vez,3.963637,15,Less often
CRON2W4e01,GB,Masculino,Rara vez,1.5035827,20,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.7663805,16,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.6245948,14,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.90871376,23,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.91664350000000006,12,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.1312923,17,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.56778026,15,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,1.5223428,11,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.56039613,18,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.3756788,17,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.8174852,12,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,2.2784278,16,Less often
CRON2W4e01,GB,Masculino,Algunas veces,2.2651048,14,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.34760693,11,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.4281219,19,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.98189193,15,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.29372814,18,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.45979226,11,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.79721683,21,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.36989945,45,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.5907455,18,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.5928215,15,Less often
CRON2W4e01,GB,Femenino,Nunca,0.27379656,17,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.99528897,14,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.60136455,17,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.762357,18,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.7411166,18,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.99790883,11,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.207246,13,Less often
CRON2W4e01,GB,Femenino,Rara vez,2.14213,13,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.3609366,13,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,3.909169,14,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.9572793,18,Less often
CRON2W4e01,GB,Masculino,Algunas veces,1.4775717,10,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.5755722,11,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.69880074,17,Less often
CRON2W4e01,GB,Masculino,Algunas veces,2.1025755,21,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.9145038,15,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.6253489,14,Less often
CRON2W4e01,GB,Femenino,Nunca,0.3567869,17,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.831498,13,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.6861991,16,Less often
CRON2W4e01,GB,Masculino,Algunas veces,1.1632521,16,Less often
CRON2W4e01,GB,Femenino,Nunca,0.58090895,18,Less often
CRON2W4e01,GB,Femenino,Nunca,0.34046015,17,A few times a month
CRON2W4e01,GB,Femenino,Rara vez,1.274963,13,A few times a month
CRON2W4e01,GB,Femenino,Algunas veces,1.0228668,14,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.31320882,19,A few times a month
CRON2W4e01,GB,Femenino,Rara vez,3.92007,15,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.30915108,12,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.9297778,11,Most days
CRON2W4e01,GB,Femenino,Algunas veces,1.8749927,13,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,0.7092736,17,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.8820204,10,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.47875956,11,A few times a month
CRON2W4e01,GB,Femenino,Algunas veces,0.33143476,20,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.66938204,20,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.6155595,20,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.77559656,25,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.30388254,18,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,0.5089694,11,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.2813676,19,Less often
CRON2W4e01,GB,Masculino,NA,2.8760455,15,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.9197245,14,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.5629896,16,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.9148985,20,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.5601095,11,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.66938204,22,Less often
CRON2W4e01,GB,Masculino,Algunas veces,4.9583254,11,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.32393333,14,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.7505152,20,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.88814294,12,Less often
CRON2W4e01,GB,Masculino,NA,0.71815306,17,Less often
CRON2W4e01,GB,Masculino,Nunca,0.59325325,12,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.7613924,5,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.50036854,11,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,0.50939393,12,Less often
CRON2W4e01,GB,Masculino,Rara vez,1.2998261,18,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.96753067,18,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.34600908,10,A few times a month
CRON2W4e01,GB,Femenino,Algunas veces,0.9758325,15,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.7575958,16,Less often
CRON2W4e01,GB,Masculino,Algunas veces,1.2697846,17,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.58016384,15,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.3250663,18,Less often
CRON2W4e01,GB,Femenino,Rara vez,2.395566,11,Less often
CRON2W4e01,GB,Masculino,Nunca,0.45251957,15,A few times a month
CRON2W4e01,GB,Femenino,Todo el tiempo,0.6335991,16,Less often
CRON2W4e01,GB,Femenino,NA,0.41727147,10,Less often
CRON2W4e01,GB,Masculino,Rara vez,1.7420075,16,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.9611177,11,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.70931524,15,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.9208172,12,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.1893817,17,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.8374763,11,A few times a week
CRON2W4e01,GB,Masculino,Rara vez,0.9239258,11,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.7273302,17,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.65963274,15,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.3903022,15,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.1056974,20,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.6410848,18,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.60176146,13,Less often
CRON2W4e01,GB,Femenino,Algunas veces,3.05627,18,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,0.3159047,18,Less often
CRON2W4e01,GB,Masculino,Rara vez,1.7686412,11,Every day
CRON2W4e01,GB,Femenino,Algunas veces,1.1164463,14,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,1.0485548,16,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.80444735,14,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.929323,13,A few times a month
CRON2W4e01,GB,Masculino,Rara vez,1.4069626,11,A few times a month
CRON2W4e01,GB,Femenino,Algunas veces,1.9621208,13,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,0.5201436,19,Less often
CRON2W4e01,GB,Femenino,Algunas veces,4.25777,12,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.42272747,13,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.5061799,17,Less often
CRON2W4e01,GB,Masculino,Algunas veces,2.7601936,17,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.79049486,15,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.9257143,17,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.5756715,10,A few times a month
CRON2W4e01,GB,Femenino,Rara vez,0.3429183,13,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.5416065,15,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.48221037,18,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.1630299,18,A few times a week
CRON2W4e01,GB,Femenino,Algunas veces,0.9371509,18,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.7527319,20,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.0142605,10,Every day
CRON2W4e01,GB,Femenino,Rara vez,0.3206758,18,Less often
CRON2W4e01,GB,Masculino,Rara vez,1.5026267,18,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.39054003,11,Every day
CRON2W4e01,GB,Masculino,Algunas veces,0.62440383,22,Less often
CRON2W4e01,GB,Femenino,Nunca,0.32283935,12,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.48889005,19,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,3.8451738,12,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.5984021,21,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.37633237,12,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,1.9003141,11,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.5491469,11,Less often
CRON2W4e01,GB,Femenino,Nunca,0.5517093,17,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.7639169,12,A few times a month
CRON2W4e01,GB,Femenino,Algunas veces,0.5287008,9,Less often
CRON2W4e01,GB,Masculino,Algunas veces,3.9117668,12,Less often
CRON2W4e01,GB,Masculino,Nunca,1.5849051,16,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.6008538,16,A few times a month
CRON2W4e01,GB,Femenino,Rara vez,0.67649674,16,Less often
CRON2W4e01,GB,Femenino,Nunca,1.1731473,16,Less often
CRON2W4e01,GB,Masculino,Rara vez,1.1583045,18,Less often
CRON2W4e01,GB,Masculino,Algunas veces,3.3343668,20,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.81799823,18,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.985099,22,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.659894,13,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.85910916,21,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.7050509,10,Most days
CRON2W4e01,GB,Femenino,Algunas veces,0.5629896,17,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.35172695,11,A few times a month
CRON2W4e01,GB,Femenino,Rara vez,0.27460802,14,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.651071,17,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.8288894,16,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.83620536,15,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.6940149,12,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.89637744,17,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.9386347,11,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,2.2962158,20,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.976617,13,A few times a month
CRON2W4e01,GB,Masculino,Todo el tiempo,4.0496316,16,A few times a month
CRON2W4e01,GB,Masculino,Algunas veces,1.3623567,20,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.3697076,20,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.53542346,21,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.4304948,5,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.5739084,11,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.85515547,19,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.5996493,16,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.74019325,16,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.6823338,16,A few times a week
CRON2W4e01,GB,Masculino,Rara vez,0.88127106,20,Less often
CRON2W4e01,GB,Femenino,Nunca,0.6362283,16,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.8039001,24,Less often
CRON2W4e01,GB,Femenino,NA,0.32484588,20,A few times a month
CRON2W4e01,GB,Masculino,Algunas veces,1.508395,16,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.2999368,16,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.52780807,21,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,0.8877154,15,A few times a month
CRON2W4e01,GB,Femenino,Rara vez,0.92068976,18,A few times a month
CRON2W4e01,GB,Femenino,Algunas veces,0.35097134,20,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.9710371,16,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.5522132,16,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.7705915,16,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.3712853,13,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.0155632,13,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.2820086,19,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.37396455,11,A few times a month
CRON2W4e01,GB,Femenino,Todo el tiempo,0.8286167,13,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.30183187,23,Less often
CRON2W4e01,GB,Femenino,Nunca,0.49572283,13,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.43628967,13,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.29246503,12,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.7873052,14,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.54308796,15,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.9364914,21,Less often
CRON2W4e01,GB,Masculino,Nunca,0.7734605,11,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.8954836,10,Less often
CRON2W4e01,GB,Femenino,NA,1.3576579,13,A few times a month
CRON2W4e01,GB,Femenino,Todo el tiempo,0.5456907,22,A few times a month
CRON2W4e01,GB,Femenino,Algunas veces,0.50473315,18,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.91231275,16,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.7345017,16,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.9645259,12,Less often
CRON2W4e01,GB,Femenino,NA,1.3145053,18,Less often
CRON2W4e01,GB,Masculino,Algunas veces,1.1072557,17,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.2873977,20,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.59554136,15,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.6179731,11,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.7993661,10,A few times a month
CRON2W4e01,GB,Femenino,Todo el tiempo,0.8827575,20,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,0.39743766,20,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.5150493,20,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.60093564,21,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.7646076,15,A few times a week
CRON2W4e01,GB,Masculino,Todo el tiempo,0.9793956,17,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.47781774,18,Less often
CRON2W4e01,GB,Masculino,Algunas veces,1.0390987,13,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.5820281,18,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.45649704,18,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.198132,20,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,0.72789836,19,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.31528455,23,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.6646995,18,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.3979288,11,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.228993,16,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.29899797,11,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.41651627,10,Less often
CRON2W4e01,GB,Masculino,Rara vez,1.1106405,88,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.43735823,15,Less often
CRON2W4e01,GB,Masculino,Algunas veces,1.4904528,20,A few times a month
CRON2W4e01,GB,Femenino,Algunas veces,0.8471816,10,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.48510918,11,A few times a month
CRON2W4e01,GB,Masculino,Rara vez,0.94354826,16,Less often
CRON2W4e01,GB,Masculino,Algunas veces,0.33366844,15,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.63309205,11,Less often
CRON2W4e01,GB,Femenino,Nunca,0.31071445,11,Less often
CRON2W4e01,GB,Masculino,Rara vez,1.2221993,20,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.8456866,19,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.48403224,13,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.45258534,14,A few times a month
CRON2W4e01,GB,Femenino,Todo el tiempo,0.6271056,12,Less often
CRON2W4e01,GB,Femenino,Nunca,0.93396986,20,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.5271931,17,Less often
CRON2W4e01,GB,Masculino,Algunas veces,1.1111516,88,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.77920896,15,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.62174445,10,A few times a month
CRON2W4e01,GB,Femenino,Rara vez,0.6339641,14,A few times a month
CRON2W4e01,GB,Masculino,Rara vez,0.9099916,16,Less often
CRON2W4e01,GB,Femenino,Algunas veces,1.0538152,11,Less often
CRON2W4e01,GB,Femenino,NA,0.454221,13,A few times a month
CRON2W4e01,GB,Masculino,Algunas veces,0.8116487,11,Less often
CRON2W4e01,GB,Masculino,Rara vez,2.5191848,12,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,0.3915091,17,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.63294935,15,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.7038287,12,Less often
CRON2W4e01,GB,Masculino,Todo el tiempo,1.619442,12,A few times a month
CRON2W4e01,GB,Femenino,Algunas veces,0.55810684,16,Every day
CRON2W4e01,GB,Femenino,Algunas veces,0.42316383,16,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.7827799,16,Less often
CRON2W4e01,GB,Femenino,Rara vez,1.1485602,20,Less often
CRON2W4e01,GB,Femenino,Todo el tiempo,0.9181498,11,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.67719567,23,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.79982466,17,Less often
CRON2W4e01,GB,Masculino,Rara vez,0.32875445,17,Less often
CRON2W4e01,GB,Femenino,Rara vez,0.58775204,10,Less often
CRON2W4e01,GB,Femenino,Algunas veces,0.7104567,16,Less often
